2017-02-10 07:32 PM,73.4,45.2
2017-02-10 07:33 PM,73.4,44.9
2017-02-10 07:34 PM,73.4,45.0
2017-02-10 07:35 PM,73.4,45.2
2017-02-10 07:36 PM,73.4,45.2
2017-02-10 07:37 PM,73.4,43.8
2017-02-10 07:38 PM,73.4,45.1
2017-02-10 07:39 PM,73.4,45.0
2017-02-10 07:40 PM,73.4,45.1
2017-02-10 07:41 PM,73.4,44.2
2017-02-10 07:42 PM,73.4,43.9
2017-02-10 07:43 PM,73.4,44.2
2017-02-10 07:44 PM,73.4,45.0
2017-02-10 07:45 PM,73.22,44.8
2017-02-10 07:46 PM,73.22,44.8
2017-02-10 07:47 PM,73.22,44.8
2017-02-10 07:48 PM,73.22,45.0
2017-02-10 07:49 PM,73.22,45.1
2017-02-10 07:50 PM,73.22,45.2
2017-02-10 07:51 PM,73.22,45.2
2017-02-10 07:52 PM,73.22,45.1
2017-02-10 07:53 PM,73.22,45.2
2017-02-10 07:54 PM,73.22,45.2
2017-02-10 07:55 PM,73.22,45.3
2017-02-10 07:56 PM,73.22,45.1
2017-02-10 07:57 PM,73.22,45.4
2017-02-10 07:58 PM,73.4,45.4
2017-02-10 07:59 PM,73.4,45.4
2017-02-10 08:00 PM,73.4,44.6
2017-02-10 08:01 PM,73.4,45.0
2017-02-10 08:02 PM,73.4,45.3
2017-02-10 08:03 PM,73.4,44.8
2017-02-10 08:04 PM,73.4,45.0
2017-02-10 08:05 PM,73.22,44.4
2017-02-10 08:06 PM,73.4,45.1
2017-02-10 08:07 PM,73.4,45.2
2017-02-10 08:09 PM,73.4,45.3
2017-02-10 08:10 PM,73.4,45.1
2017-02-10 08:11 PM,73.4,44.8
2017-02-10 08:12 PM,73.4,45.0
2017-02-10 08:13 PM,73.4,45.2
2017-02-10 08:14 PM,73.4,44.5
2017-02-10 08:15 PM,73.22,45.0
2017-02-10 08:16 PM,73.22,45.1
2017-02-10 08:17 PM,73.4,45.2
2017-02-10 08:18 PM,73.22,45.2
2017-02-10 08:19 PM,73.4,45.5
2017-02-10 08:20 PM,73.4,45.4
2017-02-10 08:21 PM,73.4,45.3
2017-02-10 08:22 PM,73.4,45.2
2017-02-10 08:23 PM,73.4,45.3
2017-02-10 08:24 PM,73.4,45.2
2017-02-10 08:25 PM,73.4,45.4
2017-02-10 08:26 PM,73.4,45.4
2017-02-10 08:27 PM,73.4,45.4
2017-02-10 08:28 PM,73.4,45.2
2017-02-10 08:29 PM,73.22,45.2
2017-02-10 08:30 PM,73.4,45.4
2017-02-10 08:31 PM,73.22,44.8
2017-02-10 08:32 PM,73.22,45.1
2017-02-10 08:33 PM,73.4,45.0
2017-02-10 08:34 PM,73.22,44.5
2017-02-10 08:35 PM,73.22,45.2
2017-02-10 08:36 PM,73.22,44.1
2017-02-10 08:37 PM,73.22,44.8
2017-02-10 08:38 PM,73.4,45.4
2017-02-10 08:39 PM,73.22,45.3
2017-02-10 08:40 PM,73.22,45.3
2017-02-10 08:41 PM,73.22,44.9
2017-02-10 08:42 PM,73.22,44.9
2017-02-10 08:43 PM,73.22,44.9
2017-02-10 08:44 PM,73.22,45.1
2017-02-10 08:45 PM,73.22,45.1
2017-02-10 08:46 PM,73.22,45.0
2017-02-10 08:47 PM,73.22,45.4
2017-02-10 08:48 PM,73.22,45.4
2017-02-10 08:49 PM,73.22,45.4
2017-02-10 08:50 PM,73.22,45.2
2017-02-10 08:51 PM,73.22,45.3
2017-02-10 08:52 PM,73.22,45.2
2017-02-10 08:53 PM,73.22,45.1
2017-02-10 08:54 PM,73.22,42.7
2017-02-10 08:55 PM,73.04,44.3
